,id,brand,categories,colors,prices.amountMin,prices.amountMax,prices.isSale,prices.currency,gender
18696,AVpfMhZuilAPnD_xW-Zq,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Green,26.99,26.99,True,USD,Men
18697,AVpfMhZuilAPnD_xW-Zq,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Green,25.99,25.99,True,USD,Men
18714,AVpfvOTXilAPnD_xhXtc,PUMA,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,29.99,29.99,True,USD,Men
18715,AVpfvOTXilAPnD_xhXtc,PUMA,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,75.0,75.0,False,USD,Men
18716,AVpfvOTXilAPnD_xhXtc,PUMA,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,27.99,27.99,True,USD,Men
18717,AVpfyQOO1cnluZ0-rPlh,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackVolt,39.99,39.99,True,USD,Men
18718,AVpfyQOO1cnluZ0-rPlh,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackVolt,80.0,80.0,False,USD,Men
18723,AVpf-2fpilAPnD_xlfDM,Fossa Apparel,"Clothing, Shoes & Jewelry,Clothing,Men's Clothing,Men's Outerwear,All Men's Clothing",Not Available,82.88,82.88,False,USD,Men
18724,AVpf-2fpilAPnD_xlfDM,Fossa Apparel,"Clothing, Shoes & Jewelry,Clothing,Men's Clothing,Men's Outerwear,All Men's Clothing",Not Available,63.49,63.49,True,USD,Men
18741,AVpfush1LJeJML43CriP,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteBlack-Varsity Red,599.0,599.0,False,USD,Men
18746,AVpgBSBXilAPnD_xmIgM,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Not Available,109.99,109.99,False,USD,Men
18748,AVpfvS5yilAPnD_xhY-W,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",Not Available,58.64,58.64,False,USD,Men
18753,AVpfgOHF1cnluZ0-l5wK,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",AllumiumWhitePersian Violet,66.36,66.36,True,USD,Men
18754,AVpfgOHF1cnluZ0-l5wK,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",AllumiumWhitePersian Violet,80.0,80.0,False,USD,Men
18772,AVpfvOMlLJeJML43C1Fv,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing","True White,Tweed Black",59.99,59.99,False,USD,Men
18773,AVpgBdOkilAPnD_xmLcl,PUMA,"Clothing,Shoes,Men's Shoes,Men's Casual Shoes",Not Available,125.0,125.0,False,USD,Men
18774,AVpgBdOkilAPnD_xmLcl,PUMA,"Clothing,Shoes,Men's Shoes,Men's Casual Shoes",Not Available,27.99,27.99,True,USD,Men
18775,AVpfxa82ilAPnD_xh_YP,VANS,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Brown,60.0,60.0,False,USD,Men
18788,AVpfxjwkLJeJML43DfdL,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,135.0,135.0,False,USD,Men
18789,AVpfxjwkLJeJML43DfdL,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,88.19,88.19,True,USD,Men
18790,AVpfvUKTLJeJML43C2uj,adidas,"Clothing, Shoes & Accessories,Men's Clothing,Socks,Sporting Goods,Team Sports,Soccer,Clothing,Men",Multi-Color,7.95,7.95,False,USD,Men
18800,AVpfkFAAilAPnD_xeDci,Nike,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Night FactorVarsity Maize,1.0,1.0,False,USD,Men
18801,AVpfkFS8ilAPnD_xeDjN,New Balance,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Not Available,31.0,31.0,False,USD,Men
18802,AVpfkFw5ilAPnD_xeDrv,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",Not Available,100.78,100.78,False,USD,Men
18803,AVpfkFw5ilAPnD_xeDrv,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",Not Available,91.71,91.71,True,USD,Men
18812,AVpfz72e1cnluZ0-ruNj,adidas,"Men,Shoes,Sneakers & Athletic,Running,Neutral",Not Available,119.95,119.95,False,USD,Men
18814,AVpf8sWzLJeJML43GbQF,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackWhite-University Red,129.95,129.95,False,USD,Men
18815,AVpfjxSpilAPnD_xd9Ue,Superior Glove Works,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",Not Available,163.34,163.34,True,USD,Men
18816,AVpfjxSpilAPnD_xd9Ue,Superior Glove Works,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",Not Available,164.34,164.34,False,USD,Men
18817,AVpf70V4ilAPnD_xkwfH,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",White,260.0,260.0,False,USD,Men
18821,AVpf8eXiLJeJML43GX8y,New Balance,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Gray,53.77,53.77,True,USD,Men
18822,AVpf8eXiLJeJML43GX8y,New Balance,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Gray,59.75,59.75,False,USD,Men
18834,AVpfM8W0ilAPnD_xXHGr,Nike,"Sporting Goods,Team Sports,Soccer,Clothing, Shoes & Accessories,Shoes & Cleats,Men",GreenNeo LimeBlack,139.95,139.95,False,USD,Men
18835,AVpfM8W0ilAPnD_xXHGr,Nike,"Sporting Goods,Team Sports,Soccer,Clothing, Shoes & Accessories,Shoes & Cleats,Men",GreenNeo LimeBlack,149.95,149.95,False,USD,Men
18836,AVpfhvUp1cnluZ0-mVem,Nike,"Clothing, Shoes & Accessories,Team Sports,Men,Soccer,Shoes & Cleats,Sporting Goods",White,89.95,89.95,False,USD,Men
18844,AVpf8IiZLJeJML43GSms,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Washed Khaki Marshmallow,Khakimarshmallow",54.99,54.99,True,USD,Men
18845,AVpf8IiZLJeJML43GSms,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Washed Khaki Marshmallow,Khakimarshmallow",60.0,60.0,False,USD,Men
18846,AVpf8100LJeJML43Gdtr,Superior Glove Works,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",Not Available,186.41,186.41,True,USD,Men
18847,AVpf8100LJeJML43Gdtr,Superior Glove Works,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",Not Available,187.41,187.41,False,USD,Men
18854,AVpfzqOH1cnluZ0-rpLa,Nike,"Clothing, Shoes & Accessories,Athletic,Team Sports,Men,Soccer,Shoes & Cleats,Men's Shoes,Sporting Goods",Multi-Color,69.99,69.99,False,USD,Men
18855,AVpfzqOH1cnluZ0-rpLa,Nike,"Clothing, Shoes & Accessories,Athletic,Team Sports,Men,Soccer,Shoes & Cleats,Men's Shoes,Sporting Goods",Multi-Color,59.99,59.99,False,USD,Men
18864,AVpf8-ubLJeJML43Gf71,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Black,84.99,84.99,False,USD,Men
18865,AVpfiISaLJeJML43-6H6,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteBlackPure PlatinumWolf Grey,140.0,140.0,False,USD,Men
18866,AVpfiISaLJeJML43-6H6,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteBlackPure PlatinumWolf Grey,100.05,100.05,True,USD,Men
18870,AVpfiby91cnluZ0-miIw,TOMS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black Synthetic,49.62,49.62,False,USD,Men
18871,AVpfz0-w1cnluZ0-rsP-,Nike,"Sporting Goods,Team Sports,Soccer,Clothing, Shoes & Accessories,Shoes & Cleats,Men",White,68.5,68.5,False,USD,Men
18882,AVpgAABx1cnluZ0-uzeM,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Yellow,140.25,140.25,True,USD,Men
18885,AVpf8_5JLJeJML43GgPU,Reebok,"Clothing,Shoes,Men's Shoes,All Men's Shoes",WhiteSteel,39.99,39.99,False,USD,Men
18891,AVpf_qi7LJeJML43HKjp,Nike,"Football,Clothing, Shoes & Accessories,Team Sports,Men,Shoes & Cleats,Sporting Goods",White,99.99,99.99,False,USD,Men
18892,AVpf_qi7LJeJML43HKjp,Nike,"Football,Clothing, Shoes & Accessories,Team Sports,Men,Shoes & Cleats,Sporting Goods",White,52.89,52.89,False,USD,Men
18893,AVpf_qi7LJeJML43HKjp,Nike,"Football,Clothing, Shoes & Accessories,Team Sports,Men,Shoes & Cleats,Sporting Goods",White,69.98,69.98,False,USD,Men
18894,AVpf_qi7LJeJML43HKjp,Nike,"Football,Clothing, Shoes & Accessories,Team Sports,Men,Shoes & Cleats,Sporting Goods",White,39.95,39.95,False,USD,Men
18895,AVpf_qi7LJeJML43HKjp,Nike,"Football,Clothing, Shoes & Accessories,Team Sports,Men,Shoes & Cleats,Sporting Goods",White,35.95,35.95,False,USD,Men
18899,AVpfz2bKilAPnD_xir9R,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Dark GreyWhiteHypr TrqAnthrct,84.99,84.99,False,USD,Men
18901,AVpfKrN7LJeJML433zi3,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Black,37.99,37.99,True,USD,Men
18902,AVpfKrN7LJeJML433zi3,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Black,59.0,59.0,False,USD,Men
18906,AVpgAUjpLJeJML43HV5S,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackTrue White,33.25,33.25,False,USD,Men
18914,AVpf8uMDLJeJML43GbvY,adidas,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Not Available,35.0,35.0,False,USD,Men
18915,AVpfuCRB1cnluZ0-qBra,Ralph Lauren,"Sneakers,Men,Shoes",Black,65.0,65.0,False,USD,Men
18916,AVpfuCRB1cnluZ0-qBra,Ralph Lauren,"Sneakers,Men,Shoes",Black,24.99,24.99,True,USD,Men
18917,AVpfyowXilAPnD_xiWFn,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WHITE NAVY,45.95,45.95,False,USD,Men
18919,AVpf8jMailAPnD_xk7Mk,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Red,120.0,120.0,False,USD,Men
18920,AVpf8jMailAPnD_xk7Mk,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Red,43.99,43.99,True,USD,Men
18921,AVpf8jMailAPnD_xk7Mk,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Red,74.99,74.99,True,USD,Men
18923,AVpft4Le1cnluZ0-p-hY,PUMA,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Not Available,75.0,75.0,False,USD,Men
18924,AVpft4Le1cnluZ0-p-hY,PUMA,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Not Available,49.99,49.99,True,USD,Men
18925,AVpf8hSV1cnluZ0-t7rF,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackWhite,49.9,49.9,False,USD,Men
18926,AVpf8hSV1cnluZ0-t7rF,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackWhite,44.9,44.9,True,USD,Men
18927,AVpf8aHdilAPnD_xk5Dg,Nike,"Clothing, Shoes & Accessories,Athletic,Men's Shoes",Not Available,65.5,65.5,False,USD,Men
18934,AVpfzLUr1cnluZ0-rgPC,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,93.85,93.85,False,USD,Men
18935,AVpfzLUr1cnluZ0-rgPC,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,78.0,78.0,False,USD,Men
18941,AVpf0bwf1cnluZ0-r3kL,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Blue,68.99,68.99,False,USD,Men
18946,AVpfzSuJilAPnD_xihof,New Balance,"Clothing,Shoes,Men's Shoes,All Men's Shoes","Black,WhiteBlackRed",53.9,53.9,False,USD,Men
18969,AVpfzfEpilAPnD_xilON,Reebok,"Men's Athletic Shoes,Shoes,Men's Shoes,Clothing",YellowRisk BlueBlack,74.99,74.99,True,USD,Men
18970,AVpfzfEpilAPnD_xilON,Reebok,"Men's Athletic Shoes,Shoes,Men's Shoes,Clothing",YellowRisk BlueBlack,84.99,84.99,False,USD,Men
18979,AVpfzb-L1cnluZ0-rk_0,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Blues,17.99,17.99,False,USD,Men
19002,AVpfYUT01cnluZ0-jvGe,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear Accessories,Men's Workwear & Uniforms,Office Safety & Security",Not Available,208.14,208.14,False,USD,Men
19003,AVpfYUT01cnluZ0-jvGe,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear Accessories,Men's Workwear & Uniforms,Office Safety & Security",Not Available,140.39,140.39,True,CAD,Men
19004,AVpfYUT01cnluZ0-jvGe,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear Accessories,Men's Workwear & Uniforms,Office Safety & Security",Not Available,174.89,174.89,False,CAD,Men
19009,AVpfuD9d1cnluZ0-qCMO,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Gray,79.95,79.95,True,USD,Men
19010,AVpfuD9d1cnluZ0-qCMO,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Gray,99.94,99.94,False,USD,Men
19022,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19023,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19024,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19025,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19026,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19027,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19028,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19029,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19030,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19031,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19032,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19033,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19034,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19035,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19036,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19037,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19038,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19039,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19040,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19041,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19042,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19043,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19044,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19045,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19046,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19047,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19048,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19049,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19050,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19051,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19052,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19053,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19054,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19055,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19056,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19057,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19058,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19059,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19060,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19061,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19062,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19063,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19064,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19065,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19066,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19067,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19068,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19069,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19070,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19071,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19072,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19073,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19074,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19075,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19076,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19077,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19078,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19079,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19080,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19081,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19082,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19083,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19084,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19085,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19086,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19087,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19088,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19089,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
19090,AVpfziyELJeJML43ED42,Ralph Lauren,"Casual,Men,Shoes","Black,Green,Turquoise,Snuff,Navy,Signal Orange,Orange",425.0,425.0,False,USD,Men
